...1,ai_help_received,ai_suggestion,ai_suggestion_correct,base_probability,correct,manual_ai_requested,manual_request_time,num_columns,response_col,response_time,seed,target_column_index,target_probability,timed_out,total_score_after_trial,trial_number,participant_id,popup_response,popup_response_time,toggle_state_at_start,toggle_used_during_trial,toggle_switch_time,condition,study_name,open_feedback,total_duration_seconds,tutorial_attempts,How annoying was the AI assistant?,How attentive were you to the AI assistant's suggestions?,How distracting was the AI assistant?,How much did the AI assistant improve your performance?,How useful was the AI assistant?,popup_events,popup_mode,prob_diff,order
3238,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,8.18899989128113,7,7,0.4,FALSE,7,7,80,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,NA,718.74,1,4,3,4,0,0,NA,random_50,0.3,easy_first
3239,FALSE,NA,NA,0.1,TRUE,NA,NA,10,1,5.88299989700317,8,1,0.4,FALSE,8,8,80,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,NA,718.74,1,4,3,4,0,0,NA,random_50,0.3,easy_first
3240,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,5.29399991035461,9,9,0.4,FALSE,9,9,80,NA,NA,FALSE,FALSE,NA,unsolicited,Final1-2025-05-13,NA,718.74,1,4,3,4,0,0,NA,random_50,0.3,easy_first
3241,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,7,7.15900015830994,1,7,0.4,FALSE,1,1,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3242,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,1,11.0549998283386,10,1,0.4,FALSE,10,10,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3243,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,2,11.356999874115,11,2,0.3,FALSE,11,11,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3244,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,1,18.6010000705719,12,1,0.3,FALSE,12,12,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3245,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,3,5.92600011825562,13,3,0.3,FALSE,13,13,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3246,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,5,5.12100005149841,14,5,0.3,FALSE,14,14,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3247,TRUE,3,TRUE,0.1,TRUE,TRUE,8.32200002670288,10,3,25.6410000324249,15,3,0.3,FALSE,15,15,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3248,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,7,5.12199997901917,16,7,0.3,FALSE,16,16,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3249,TRUE,7,TRUE,0.1,TRUE,TRUE,17.2539999485016,10,7,33.0230000019073,17,7,0.3,FALSE,17,17,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3250,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,2,21.2380001544952,18,2,0.3,FALSE,18,18,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3251,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,4,7.32899975776672,19,4,0.3,FALSE,19,19,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3252,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,8,6.60600018501282,2,8,0.4,FALSE,2,2,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3253,TRUE,5,TRUE,0.1,TRUE,TRUE,16.4709997177124,10,5,31.3909997940063,20,5,0.3,FALSE,20,20,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.2,easy_first
3254,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,4,6.79699993133545,21,4,0.2,FALSE,21,21,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3255,TRUE,5,TRUE,0.1,TRUE,TRUE,31.595999956131,10,5,47.2000000476837,22,5,0.2,FALSE,22,22,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3256,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,3,23.5220000743866,23,3,0.2,FALSE,23,23,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3257,FALSE,NA,NA,0.1,FALSE,FALSE,NA,10,7,20.9750001430511,24,1,0.2,FALSE,23,24,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3258,TRUE,0,TRUE,0.1,TRUE,TRUE,6.02999973297119,10,0,21.8989999294281,25,0,0.2,FALSE,24,25,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3259,TRUE,0,FALSE,0.1,FALSE,TRUE,14.8849999904633,10,0,30.3889999389648,26,2,0.2,FALSE,24,26,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3260,FALSE,NA,NA,0.1,FALSE,FALSE,NA,10,2,22.5720000267029,27,8,0.2,FALSE,24,27,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3261,TRUE,8,TRUE,0.1,TRUE,TRUE,15.6080000400543,10,8,30.2769999504089,28,8,0.2,FALSE,25,28,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3262,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,2,11.4190001487732,29,2,0.2,FALSE,26,29,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3263,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,9,12.0879998207092,3,9,0.4,FALSE,3,3,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3264,TRUE,7,TRUE,0.1,TRUE,TRUE,10.7610001564026,10,7,25.430999994278,30,7,0.2,FALSE,27,30,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.1,easy_first
3265,FALSE,NA,NA,0.1,FALSE,FALSE,NA,10,6,11.7819998264313,31,3,0.11,FALSE,27,31,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3266,TRUE,9,TRUE,0.1,TRUE,TRUE,6.77600002288818,10,9,22.1619999408722,32,9,0.11,FALSE,28,32,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3267,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,8,11.3949997425079,33,8,0.11,FALSE,29,33,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3268,TRUE,7,TRUE,0.1,TRUE,TRUE,18.0609998703003,10,7,32.4980001449585,34,7,0.11,FALSE,30,34,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3269,TRUE,6,FALSE,0.1,FALSE,TRUE,19.5099997520447,10,6,34.2950000762939,35,9,0.11,FALSE,30,35,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3270,FALSE,NA,NA,0.1,FALSE,FALSE,NA,10,1,21.3230001926422,36,6,0.11,FALSE,30,36,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3271,TRUE,9,TRUE,0.1,TRUE,TRUE,5.9060001373291,10,9,21.1420001983643,37,9,0.11,FALSE,31,37,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3272,TRUE,0,TRUE,0.1,TRUE,TRUE,23.952999830246,10,0,38.4059996604919,38,0,0.11,FALSE,32,38,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3273,TRUE,0,FALSE,0.1,FALSE,TRUE,6.39199995994568,10,0,20.8609998226166,39,2,0.11,FALSE,32,39,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3274,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,8,8.24600028991699,4,8,0.4,FALSE,4,4,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3275,FALSE,NA,NA,0.1,FALSE,FALSE,NA,10,5,8.20300006866455,40,6,0.11,FALSE,32,40,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.01,easy_first
3276,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,3,5.89299988746643,5,3,0.4,FALSE,5,5,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3277,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,6,11.7580001354218,6,6,0.4,FALSE,6,6,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3278,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,3,5.18300008773804,7,3,0.4,FALSE,7,7,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3279,TRUE,9,TRUE,0.1,TRUE,TRUE,10.5210001468658,10,9,26.2060000896454,8,9,0.4,FALSE,8,8,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3280,FALSE,NA,NA,0.1,TRUE,FALSE,NA,10,0,7.86800003051758,9,0,0.4,FALSE,9,9,81,NA,NA,NA,NA,NA,solicited,Final1-2025-05-13,NA,1209.82,1,0,4,0,4,4,NA,always,0.3,easy_first
3281,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,37.2009999752045,1,9,0.11,FALSE,1,1,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.01,hard_first
3282,FALSE,NA,NA,0.1,FALSE,NA,NA,10,1,20.8620002269745,10,0,0.11,FALSE,4,10,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.01,hard_first
3283,FALSE,NA,NA,0.1,TRUE,NA,NA,10,8,11.0120000839233,11,8,0.2,FALSE,5,11,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.1,hard_first
3284,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,13.7920000553131,12,7,0.2,FALSE,6,12,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.1,hard_first
3285,TRUE,3,TRUE,0.1,TRUE,NA,NA,10,3,20.0989999771118,13,3,0.2,FALSE,7,13,82,Yes,11.7759997844696,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.775999784469604}, {'event': 'Close', 'time_within_trial': 18.944999933242798}]",random_50,0.1,hard_first
3286,TRUE,1,TRUE,0.1,TRUE,NA,NA,10,1,20.422000169754,14,1,0.2,FALSE,8,14,82,Yes,11.4449999332428,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.444999933242798}, {'event': 'Close', 'time_within_trial': 19.444000005722046}]",random_50,0.1,hard_first
3287,TRUE,5,TRUE,0.1,TRUE,NA,NA,10,5,22.0039999485016,15,5,0.2,FALSE,9,15,82,Yes,12.7999999523163,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 12.799999952316284}, {'event': 'Close', 'time_within_trial': 20.514000177383423}]",random_50,0.1,hard_first
3288,TRUE,3,FALSE,0.1,FALSE,NA,NA,10,3,19.6489999294281,16,2,0.2,FALSE,9,16,82,Yes,11.7769999504089,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.776999950408936}, {'event': 'Close', 'time_within_trial': 18.496000051498413}]",random_50,0.1,hard_first
3289,FALSE,NA,NA,0.1,TRUE,NA,NA,10,8,12.6110000610352,17,8,0.2,FALSE,10,17,82,No,11.5220000743866,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.522000074386597}]",random_50,0.1,hard_first
3290,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,29.1060001850128,18,0,0.2,FALSE,10,18,82,No,11.4249999523163,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.424999952316284}]",random_50,0.1,hard_first
3291,FALSE,NA,NA,0.1,FALSE,NA,NA,10,6,5.10399985313416,19,4,0.2,FALSE,10,19,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.1,hard_first
3292,TRUE,9,TRUE,0.1,FALSE,NA,NA,10,6,58.0590000152588,2,9,0.11,FALSE,1,2,82,Yes,11.6819999217987,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.681999921798706}, {'event': 'Close', 'time_within_trial': 19.569000005722046}]",random_50,0.01,hard_first
3293,FALSE,NA,NA,0.1,FALSE,NA,NA,10,4,12.8370001316071,20,2,0.2,FALSE,10,20,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.1,hard_first
3294,FALSE,NA,NA,0.1,TRUE,NA,NA,10,4,5.53900027275085,21,4,0.3,FALSE,11,21,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.2,hard_first
3295,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,12.6440000534058,22,3,0.3,FALSE,12,22,82,No,11.4409999847412,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.440999984741211}]",random_50,0.2,hard_first
3296,TRUE,2,TRUE,0.1,TRUE,NA,NA,10,2,20.9950001239777,23,2,0.3,FALSE,13,23,82,Yes,11.4740002155304,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.474000215530396}, {'event': 'Close', 'time_within_trial': 18.816999912261963}]",random_50,0.2,hard_first
3297,TRUE,5,TRUE,0.1,TRUE,NA,NA,10,5,21.4930000305176,24,5,0.3,FALSE,14,24,82,Yes,11.4740002155304,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.474000215530396}, {'event': 'Close', 'time_within_trial': 19.010000228881836}]",random_50,0.2,hard_first
3298,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,6.46999979019165,25,7,0.3,FALSE,15,25,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.2,hard_first
3299,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,6.03500008583069,26,3,0.3,FALSE,16,26,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.2,hard_first
3300,FALSE,NA,NA,0.1,FALSE,NA,NA,10,8,13.8059997558594,27,5,0.3,FALSE,16,27,82,No,11.4689998626709,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.468999862670898}]",random_50,0.2,hard_first
3301,TRUE,2,TRUE,0.1,TRUE,NA,NA,10,2,20.4150002002716,28,2,0.3,FALSE,17,28,82,Yes,11.4360001087189,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.436000108718872}, {'event': 'Close', 'time_within_trial': 18.89199995994568}]",random_50,0.2,hard_first
3302,FALSE,NA,NA,0.1,TRUE,NA,NA,10,1,10.5120000839233,29,1,0.3,FALSE,18,29,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.2,hard_first
3303,FALSE,NA,NA,0.1,TRUE,NA,NA,10,6,51.7530002593994,3,6,0.11,FALSE,2,3,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.01,hard_first
3304,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,5.5050003528595,30,7,0.3,FALSE,19,30,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.2,hard_first
3305,FALSE,NA,NA,0.1,TRUE,NA,NA,10,1,5.69900012016296,31,1,0.4,FALSE,20,31,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.3,hard_first
3306,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,12.800999879837,32,9,0.4,FALSE,21,32,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.3,hard_first
3307,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,5.09000015258789,33,3,0.4,FALSE,22,33,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.3,hard_first
3308,FALSE,NA,NA,0.1,TRUE,NA,NA,10,7,13.9689998626709,34,7,0.4,FALSE,23,34,82,No,11.8229997158051,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.822999715805054}]",random_50,0.3,hard_first
3309,FALSE,NA,NA,0.1,TRUE,NA,NA,10,8,7.37599992752075,35,8,0.4,FALSE,24,35,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.3,hard_first
3310,FALSE,NA,NA,0.1,TRUE,NA,NA,10,6,5.05699992179871,36,6,0.4,FALSE,25,36,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.3,hard_first
3311,FALSE,NA,NA,0.1,TRUE,NA,NA,10,9,12.9579999446869,37,9,0.4,FALSE,26,37,82,No,11.7099997997284,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.709999799728394}]",random_50,0.3,hard_first
3312,FALSE,NA,NA,0.1,TRUE,NA,NA,10,8,13.1400003433228,38,8,0.4,FALSE,27,38,82,No,11.7780001163483,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.778000116348267}]",random_50,0.3,hard_first
3313,FALSE,NA,NA,0.1,TRUE,NA,NA,10,0,12.5160000324249,39,0,0.4,FALSE,28,39,82,No,11.4590001106262,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.45900011062622}]",random_50,0.3,hard_first
3314,FALSE,NA,NA,0.1,FALSE,NA,NA,10,6,38.7360000610351,4,9,0.11,FALSE,2,4,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.01,hard_first
3315,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,13.1230001449585,40,3,0.4,FALSE,29,40,82,No,11.4730000495911,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'No', 'time_within_trial': 11.473000049591064}]",random_50,0.3,hard_first
3316,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,19.9719998836517,5,7,0.11,FALSE,2,5,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.01,hard_first
3317,TRUE,6,TRUE,0.1,FALSE,NA,NA,10,0,60,6,6,0.11,TRUE,2,6,82,Yes,11.5710000991821,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.571000099182129}, {'event': 'Close', 'time_within_trial': 19.71600031852722}]",random_50,0.01,hard_first
3318,TRUE,3,TRUE,0.1,TRUE,NA,NA,10,3,20.4070000648499,7,3,0.11,FALSE,3,7,82,Yes,11.7119998931885,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.711999893188477}, {'event': 'Close', 'time_within_trial': 19.235999822616577}]",random_50,0.01,hard_first
3319,TRUE,8,TRUE,0.1,TRUE,NA,NA,10,8,20.4689998626709,8,8,0.11,FALSE,4,8,82,Yes,11.4110000133514,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,"[{'event': 'Yes', 'time_within_trial': 11.41100001335144}, {'event': 'Close', 'time_within_trial': 19.61899995803833}]",random_50,0.01,hard_first
3320,FALSE,NA,NA,0.1,FALSE,NA,NA,10,8,17.9079999923706,9,2,0.11,FALSE,4,9,82,NA,NA,TRUE,FALSE,NA,unsolicited,Final1-2025-05-13,I knew at some point the AI would be wrong so I had a problem trusting it from the start.,1020.34,1,0,3,1,3,3,NA,random_50,0.01,hard_first
3321,FALSE,NA,NA,0.1,FALSE,NA,NA,10,5,17.3660001754761,1,6,0.11,FALSE,0,1,83,NA,NA,NA,NA,NA,control,Final1-2025-05-13,"It  was difficult at first, but once I figured it out it became a lot easier to do.",1094.65,2,NA,NA,NA,NA,NA,NA,always,0.01,hard_first
3322,FALSE,NA,NA,0.1,FALSE,NA,NA,10,6,28.5080001354218,10,2,0.11,FALSE,1,10,83,NA,NA,NA,NA,NA,control,Final1-2025-05-13,"It  was difficult at first, but once I figured it out it became a lot easier to do.",1094.65,2,NA,NA,NA,NA,NA,NA,always,0.01,hard_first
3323,FALSE,NA,NA,0.1,FALSE,NA,NA,10,6,14.9760000705719,11,5,0.2,FALSE,1,11,83,NA,NA,NA,NA,NA,control,Final1-2025-05-13,"It  was difficult at first, but once I figured it out it became a lot easier to do.",1094.65,2,NA,NA,NA,NA,NA,NA,always,0.1,hard_first
3324,FALSE,NA,NA,0.1,FALSE,NA,NA,10,7,15.5799999237061,12,8,0.2,FALSE,1,12,83,NA,NA,NA,NA,NA,control,Final1-2025-05-13,"It  was difficult at first, but once I figured it out it became a lot easier to do.",1094.65,2,NA,NA,NA,NA,NA,NA,always,0.1,hard_first
3325,FALSE,NA,NA,0.1,TRUE,NA,NA,10,2,34.0799999237061,13,2,0.2,FALSE,2,13,83,NA,NA,NA,NA,NA,control,Final1-2025-05-13,"It  was difficult at first, but once I figured it out it became a lot easier to do.",1094.65,2,NA,NA,NA,NA,NA,NA,always,0.1,hard_first
3326,FALSE,NA,NA,0.1,TRUE,NA,NA,10,3,13.268000125885,14,3,0.2,FALSE,3,14,83,NA,NA,NA,NA,NA,control,Final1-2025-05-13,"It  was difficult at first, but once I figured it out it became a lot easier to do.",1094.65,2,NA,NA,NA,NA,NA,NA,always,0.1,hard_first
